Pocket Rurubu Osaka|DSiW|Misc|Nintendo|Nintendo|0.0|0.00|0.00|0.00|0.00|0.00|2009-10-21
escape story|And|Action|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-07-31
Monsters University|And|Misc|Oddworld Inhabitans|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-06-20
Pro Mahjong Kiwame D|DC|Misc|Athena|Athena|0.0|0.00|0.00|0.00|0.00|0.00|2000-03-30
Pro Mahjong Kiwame for WonderSwan|WS|Misc|Athena|Athena|0.0|0.00|0.00|0.00|0.00|0.00|1999-10-07
Pure Chess|3DS|Misc|Triniti Interactive|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-03-20
Escape The Prison Room|And|Action|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-08-13
myPostcards|DSiW|Misc|Nnooo|Nnooo|0.0|0.00|0.00|0.00|0.00|0.00|2010-04-19
MySims Camera|DSiW|Misc|Electronic Arts|Electronic Arts|0.0|0.00|0.00|0.00|0.00|0.00|2009-09-21
Quiz! Nihongo-Ou|DS|Misc|Success|Success|0.0|0.00|0.00|0.00|0.00|0.00|2006-12-14
R.B.I. Baseball 14|X360|Misc|MLB.com|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-07-01
R.B.I. Baseball 14|PS4|Misc|MLB.com|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-07-01
Rayman Raving Rabbids|GBA|Misc|Ubisoft|Ubisoft Montpellier|0.0|0.00|0.00|0.00|0.00|0.00|2006-11-14
Nexuiz|OSX|Misc|AlienTrap Games|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2005-05-31
Refrain Love|PS|Misc|Riverhillsoft|River Hill Software|0.0|0.00|0.00|0.00|0.00|0.00|1997-03-14
Counter-Strike Online|PC|Misc|Nexon|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2008-07-24
Pachitte Chonmage Tatsujin 2: CR Jurassic Park|PS2|Misc|Hackberry|Hack Berry|0.0|0.00|0.00|0.00|0.00|0.00|2003-02-06
Sega GT 2002 & JSRF: Jet Set Radio Future|XB|Misc|Sega|Wow Entertainment / Smilebit|0.0|0.00|0.00|0.00|0.00|0.00|2002-10-15
Sega PC Mega Pack|PC|Misc|Activision|Sega|0.0|0.00|0.00|0.00|0.00|0.00|2003-11-09
Pavilion|PS4|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2015-01-01
Sensei Wars|And|Misc|2K Games|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-12-12
Pic Combo|And|Misc|Games for Friends|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-03-29
Shikaku i Atama o Maru Kusuru|WW|Misc|IE Institute|IE Institute|0.0|0.00|0.00|0.00|0.00|0.00|2009-08-04
Pinball Jam|Lynx|Misc|Atari|Atari|0.0|0.00|0.00|0.00|0.00|0.00|1992-01-01
Shunkan Jump Kentei|DSi|Misc|G-Style|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-11-15
Slip|PC|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-04-28
Smart Girl's Playhouse|DSi|Misc|UFO Interactive|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-11-08
Super Robot Pinball|GB|Misc|Media Factory|Media Factory|0.0|0.00|0.00|0.00|0.00|0.00|2001-02-23
Season Match 2|And|Misc|Big Fish Games|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-10-19
Taiko no Tatsujin Portable|PSP|Misc|Namco Bandai|Namco Bandai Games|0.0|0.00|0.00|0.00|0.00|0.00|2005-08-04
Shape Time!|And|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-05-02
The Activision Decathlon|C64|Misc|Activision|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|1984-01-01
Shogi|GB|Misc|Pony Canyon|Pony Canyon|0.0|0.00|0.00|0.00|0.00|0.00|1989-12-19
The Great Gatsby|PC|Misc|Mastertronic|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-03-16
Simple 1500 Series Hello Kitty Vol. 4: Trump|PS|Misc|D3 Publisher|Amedio|0.0|0.00|0.00|0.00|0.00|0.00|2001-10-25
The Merchant of Menace: The Lost Episode|PC|Misc|BBC Multimedia|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-05-28
The Music Game|OSX|Misc|Broken Rules|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-01-07
Slip|OSX|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-04-28
They Breathe|X360|Misc|The Working Parts|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2011-12-06
Super Jeopardy!|NES|Misc|GameTek|GameTek|0.0|0.00|0.00|0.00|0.00|0.00|1991-09-01
Bugs Bunny: Crazy Castle 3|GB|Platform|Kemco|Kemco|0.0|0.00|0.00|0.00|0.00|0.00|1999-01-01
Technictix|PS2|Misc|Arika|Arika|0.0|0.00|0.00|0.00|0.00|0.00|2001-01-25
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B: Shin Sougou Training Plus|DS|Misc|Namco Bandai|Bandai Namco Games|0.0|0.00|0.00|0.00|0.00|0.00|2010-02-04
The Cave|X360|Misc|Sega|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-01-23
You Don't Know Jack Volume 3|PC|Misc|Sierra Entertainment|Jellyvision, Inc.|0.0|0.00|0.00|0.00|0.00|0.00|1997-10-31
Black Desert|XOne|MMO|Pearl Abyss|Pearl Abyss|0.0|0.00|0.00|0.00|0.00|0.00|2019-03-04
Dark (2013)|X360|Misc|Kalypso Media|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-06-11
Tom Clancy's Rainbow Six|OSX|Misc|Red Storm Entertainment|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|1999-12-08
Tom Clancy's Rainbow Six Vegas 2 / Ghost Recon AW|WiiU|Misc|Ubisoft|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2020-12-31
Forza Motorsport 2|X360|Racing|Microsoft Game Studios|Turn 10 Studios|9.1|4.05|2.35|0.03|1.27|0.41|2007-05-29
Taiko no Tatsujin: Drum 'n' Fun!|NS|Music|Bandai Namco Games|Bandai Namco Games|7.5|0.00|0.00|0.00|0.00|0.00|2018-11-02
Beat Saber|All|Music|Beat Games|Beat Games|0.0|0.00|0.00|0.00|0.00|0.00|2019-05-21
Dark (2013)|PC|Misc|Kalypso Media|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-06-14
TrainStation|BRW|Misc|Pixel Federation|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-01-11
Trainz Simulator 2|OSX|Misc|N3V Games Pty Ltd|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-03-26
AVICII Invector|PS4|Music|Wired Productions|Wired Productions|0.0|0.00|0.00|0.00|0.00|0.00|2019-12-11
Beat Saber|PS4|Music|Beat Games|Beat Games|0.0|0.00|0.00|0.00|0.00|0.00|2018-11-20
UNO|PS2|Misc|Success|Success|0.0|0.00|0.00|0.00|0.00|0.00|2004-03-11
Disney Tsum Tsum Festival|NS|Party|Bandai Namco Entertainment|Bandai Namco|0.0|0.00|0.00|0.00|0.00|0.00|2019-11-08
Vampires: Bloodlust|PC|Misc|Eutechnyx|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-04-03
New Super Mario Bros. U Deluxe|NS|Platform|Nintendo|Nintendo EPD|0.0|0.00|0.00|0.00|0.00|0.00|2019-01-11
Sonic Adventure|All|Platform|Sega|Sonic Team|0.0|0.00|0.00|0.00|0.00|0.00|1999-09-09
Digimon Masters|PC|Misc|Joymax|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2011-10-25
Yakuman Wii: Ide Yosuke no Kenkou Mahjong|WW|Misc|Nintendo|Nintendo|0.0|0.00|0.00|0.00|0.00|0.00|2008-05-20
Yamakawa Ichimonittou Nihonshi B Yougo Mondaishuu|GB|Misc|Imagineer|Imagineer|0.0|0.00|0.00|0.00|0.00|0.00|1998-04-22
Momodora: Reverie Under the Moonlight|PC|Platform|AGM Playism|Bombservice|0.0|0.00|0.00|0.00|0.00|0.00|2016-03-04
Capsized|PC|Platform|Unknown|Alientrap Games Inc|7.9|0.00|0.00|0.00|0.00|0.00|2011-04-29
Reset 1-1|PC|Platform|New Reality Games|Panda Indie Studio|0.0|0.00|0.00|0.00|0.00|0.00|2016-08-30
Adventure Island II|NES|Platform|Hudson Soft|Hudson Soft|0.0|0.00|0.00|0.00|0.00|0.00|1991-02-01
Donkey Kong Country|GBA|Platform|Nintendo|Rare Ltd.|7.5|0.00|0.00|0.00|0.00|0.00|2003-06-09
Castlevania III: Dracula's Curse|VC|Platform|Capcom|Konami|9.0|0.00|0.00|0.00|0.00|0.00|2009-01-12
Croc 2|GB|Platform|THQ|Natsume|0.0|0.00|0.00|0.00|0.00|0.00|2001-01-25
Godzilla|GB|Puzzle|TOHO|Compile|0.0|0.00|0.00|0.00|0.00|0.00|1990-10-01
Fall Weiss|PC|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-05-30
Pitfall!|2600|Platform|Activision|Activision|0.0|0.00|0.00|0.00|0.00|0.00|1982-04-20
Ratatouille|All|Platform|THQ|Heavy Iron Studios|0.0|0.00|0.00|0.00|0.00|0.00|2007-06-26
Dodge These Balls|XBL|Platform|Microsoft|imagodespira|0.0|0.00|0.00|0.00|0.00|0.00|2009-08-22
Don Doko Don|NES|Platform|Taito|Taito Corporation|0.0|0.00|0.00|0.00|0.00|0.00|1990-03-09
Fashion Story|And|Misc|TeamLava|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2011-03-31
Sonic Unleashed|All|Platform|Sega|Sonic Team|0.0|0.00|0.00|0.00|0.00|0.00|2008-11-18
Qix|GB|Puzzle|Nintendo|Taito Corporation|0.0|0.00|0.00|0.00|0.00|0.00|1990-05-01
Dragon's Lair|3DO|Platform|ReadySoft|ReadySoft|0.0|0.00|0.00|0.00|0.00|0.00|1994-01-01
Dragon's Lair 3D: Return to the Lair|PC|Platform|Ubisoft|Dragonstone Software|0.0|0.00|0.00|0.00|0.00|0.00|2002-11-17
Dragon's Lair: The Legend|GB|Platform|Ubisoft|MotiveTime, Ltd.|0.0|0.00|0.00|0.00|0.00|0.00|1991-01-01
Fat Bobby|Lynx|Misc|Telegames|Telegames|0.0|0.00|0.00|0.00|0.00|0.00|1997-01-01
Sonic the Hedgehog (2006)|X360|Platform|Sega|Sonic Team|4.8|0.00|0.00|0.00|0.00|0.00|2006-11-14
Mega Man 2|NES|Platform|Capcom|Capcom|0.0|0.00|0.00|0.00|0.00|0.00|1989-07-01
Esper Boukentai|NES|Platform|Jaleco|Jaleco Entertainment|0.0|0.00|0.00|0.00|0.00|0.00|1987-10-13
ESWAT: City Under Siege|PC|Platform|Sega|Sega|0.0|0.00|0.00|0.00|0.00|0.00|2010-10-06
ESWAT: City Under Siege|GEN|Platform|Sega|Sega|0.0|0.00|0.00|0.00|0.00|0.00|1990-07-13
Garfield: Caught in the Act|GEN|Platform|Sega|Sega|0.0|0.00|0.00|0.00|0.00|0.00|1995-12-31
Kangaroo|5200|Platform|Atari|Atari|0.0|0.00|0.00|0.00|0.00|0.00|1983-01-01
Fatal Hearts|PC|Misc|Fabio Ricci|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-02-14
Blackthorne|SNES|Platform|Interplay|Blizzard Entertainment|0.0|0.00|0.00|0.00|0.00|0.00|1994-01-01
Blades of Vengeance|GEN|Platform|Electronic Arts|Beam Software|0.0|0.00|0.00|0.00|0.00|0.00|1993-01-01
Mario Clash|VB|Platform|Nintendo|Nintendo R&D1|0.0|0.00|0.00|0.00|0.00|0.00|1995-10-01
Marko|GG|Platform|Domark Software|Domark Software|0.0|0.00|0.00|0.00|0.00|0.00|1993-01-01
Mega Man 5|WiiU|Platform|Capcom|Capcom|0.0|0.00|0.00|0.00|0.00|0.00|2014-07-24
Frozen Synapse|OSX|Misc|Mode 7|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2011-05-26
Castlevania: The Adventure ReBirth|WW|Platform|Konami|M2|8.2|0.00|0.00|0.00|0.00|0.00|2009-12-28
Catwoman|GB|Platform|Kemco|Kemco|0.0|0.00|0.00|0.00|0.00|0.00|1999-12-01
Monster in My Pocket|NES|Platform|Konami|Konami|0.0|0.00|0.00|0.00|0.00|0.00|1992-01-01
Monster Lair|VC|Platform|Nintendo|Alfa System|0.0|0.00|0.00|0.00|0.00|0.00|2007-12-17
Monster Lair|PCE|Platform|NEC|Alfa System|0.0|0.00|0.00|0.00|0.00|0.00|1989-01-01
Crystal Caves|PC|Platform|Apogee|Apogee Software, Ltd.|0.0|0.00|0.00|0.00|0.00|0.00|1991-10-23
Oretachi Game Center Zoku: Burger Time|PS2|Platform|Hamster Corporation|Hamster Corporation|0.0|0.00|0.00|0.00|0.00|0.00|2005-10-27
Desert Falcon|7800|Shooter|Atari|Atari|0.0|0.00|0.00|0.00|0.00|0.00|1987-01-01
Dynamite Headdy|GG|Platform|Sega|Treasure Co., Ltd.|0.0|0.00|0.00|0.00|0.00|0.00|1994-01-01
Earthworm Jim|PC|Platform|Activision|Activision|0.0|0.00|0.00|0.00|0.00|0.00|1995-11-30
RoboCop 2|NES|Platform|Data East|Ocean Software|0.0|0.00|0.00|0.00|0.00|0.00|1991-04-01
RoboCop 2|GB|Platform|Ocean|Painting by Numbers|0.0|0.00|0.00|0.00|0.00|0.00|1991-11-01
RoboCop 3|NES|Platform|Ocean|Probe Entertainment Limited|0.0|0.00|0.00|0.00|0.00|0.00|1992-08-01
Super Star Wars: Return of the Jedi|SNES|Platform|LucasArts|Sculptured Software|0.0|0.00|0.00|0.00|0.00|0.00|1994-06-22
Tintin in Tibet|GB|Platform|Infogrames|Infogrames|0.0|0.00|0.00|0.00|0.00|0.00|1995-01-01
Oscar|SNES|Platform|Titus|Flair Software|0.0|0.00|0.00|0.00|0.00|0.00|1996-10-01
Valis|GEN|Platform|Renovation|Riot|0.0|0.00|0.00|0.00|0.00|0.00|1991-01-01
Valis III|PCE|Platform|Turbo Technologies|Telenet Japan|0.0|0.00|0.00|0.00|0.00|0.00|1992-01-01
Popeye|Int|Platform|Parker Brothers|Parker Bros.|0.0|0.00|0.00|0.00|0.00|0.00|1983-01-01
Sonic Origins|XOne|Platform|Sega|Sega|0.0|0.00|0.00|0.00|0.00|0.00|2022-06-23
The Messenger|PC|Platform|Devolver Digital|Sabotage|0.0|0.00|0.00|0.00|0.00|0.00|2018-08-30
Ganja Farm|And|Misc|Vasili Tryndyk|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-04-01
Teenage Mutant Ninja Turtles: Fall of the Foot Clan|GB|Platform|Ultra Games|Konami|0.0|0.00|0.00|0.00|0.00|0.00|1990-08-01
Tetris 2|GB|Puzzle|Nintendo|Nintendo|0.0|0.00|0.00|0.00|0.00|0.00|1993-01-01
Kirby Tilt 'n' Tumble|GB|Puzzle|Nintendo|HAL Laboratory|0.0|0.00|0.00|0.00|0.00|0.00|2001-04-11
The Bugs Bunny Crazy Castle 2|GB|Platform|Kemco|Kemco|0.0|0.00|0.00|0.00|0.00|0.00|1991-09-01
NUKED KNIGHT|PC|Puzzle|Siberian Digital|Nuked Games|0.0|0.00|0.00|0.00|0.00|0.00|2016-10-19
Annecto|XBL|Puzzle|Unknown|oh-four-hundred|0.0|0.00|0.00|0.00|0.00|0.00|2011-08-04
Space Shadow|NES|Shooter|Bandai|Bandai|0.0|0.00|0.00|0.00|0.00|0.00|1989-02-15
Tom and Jerry|GB|Platform|Majesco|Morning Star Multimedia|0.0|0.00|0.00|0.00|0.00|0.00|1999-09-27
Atama wo Kitaete Asobu Taisen Yajirushi Puzzle: Puppynu Vector One|DS|Puzzle|MegaCyber|MegaCyber|0.0|0.00|0.00|0.00|0.00|0.00|2006-06-29
Wario Land 3|VC|Platform|Nintendo|Nintendo|0.0|0.00|0.00|0.00|0.00|0.00|2012-12-06
Fashion Solitaire|PC|Puzzle|Brighter Minds Media|Large Animal Games|0.0|0.00|0.00|0.00|0.00|0.00|2008-07-14
Glint|And|Misc|UFO Interactive Games|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-03-06
Dr. Mario|GB|Puzzle|Nintendo|Nintendo R&D1|0.0|0.00|0.00|0.00|0.00|0.00|1990-12-01
Monument Valley|All|Puzzle|Ustwo Games|Ustwo Games|0.0|0.00|0.00|0.00|0.00|0.00|2014-04-03
Frobot|WW|Puzzle|Unknown|Fugazo|0.0|0.00|0.00|0.00|0.00|0.00|2010-12-20
FRU|XOne|Puzzle|Through Games|Through Games|0.0|0.00|0.00|0.00|0.00|0.00|2016-07-13
Fruit Attack|XBL|Puzzle|Microsoft|ScumThorax|0.0|0.00|0.00|0.00|0.00|0.00|2008-11-03
Hidden Escape|And|Puzzle|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2015-04-12
Ka-blooey|SNES|Puzzle|Kemco|Mirrorsoft|0.0|0.00|0.00|0.00|0.00|0.00|1992-08-01
Nova Blast|Int|Shooter|Imagic|Imagic|0.0|0.00|0.00|0.00|0.00|0.00|1983-01-01
Ball Fighter|DSiW|Puzzle|Teyon Entertainment|Teyon Entertainment|0.0|0.00|0.00|0.00|0.00|0.00|2009-12-07
Balloon Blocks|XBL|Puzzle|Microsoft|Creative Cog Games|0.0|0.00|0.00|0.00|0.00|0.00|2009-11-25
Legend of Fae|PC|Puzzle|Endless Fluff Games|Endless Fluff Games|8.0|0.00|0.00|0.00|0.00|0.00|2011-06-26
Lemmings|MS|Puzzle|Sega|Psygnosis|0.0|0.00|0.00|0.00|0.00|0.00|1992-01-01
Lemmings|NES|Puzzle|Sunsoft|SunSoft|0.0|0.00|0.00|0.00|0.00|0.00|1992-11-01
Lonpos|WW|Puzzle|Nintendo|Genki|0.0|0.00|0.00|0.00|0.00|0.00|2009-02-02
Mr. Driller W|WW|Puzzle|Namco Bandai|Bandai Namco Games|0.0|0.00|0.00|0.00|0.00|0.00|2009-08-24
Icomania|And|Misc|Games for Friends|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-03-04
Datamine|DSiW|Puzzle|Enjoy Gaming|Visual Impact|0.0|0.00|0.00|0.00|0.00|0.00|2010-10-11
Pac-Man|GG|Puzzle|Namco|Namco|0.0|0.00|0.00|0.00|0.00|0.00|1991-01-01
Pac-Man|VC|Puzzle|Namco Bandai|Namco|0.0|0.00|0.00|0.00|0.00|0.00|2007-05-14
Pac-Man (FDS)|NES|Puzzle|Namco|Namco|0.0|0.00|0.00|0.00|0.00|0.00|1990-05-18
Puyo Pop|NGage|Puzzle|Sega|Sega|5.7|0.00|0.00|0.00|0.00|0.00|2003-10-06
Hidden Mysteries: Titanic 2|PC|Puzzle|Unknown|Licensed 4U|0.0|0.00|0.00|0.00|0.00|0.00|2011-11-30
Real Crimes: The Unicorn Killer|PC|Puzzle|Unknown|ValuSoft|0.0|0.00|0.00|0.00|0.00|0.00|2009-07-29
Icon Pop Quiz|And|Misc|Alegrium|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-11-14
Luxor 2|PC|Puzzle|Mumbo Jumbo|MumboJumbo|0.0|0.00|0.00|0.00|0.00|0.00|2006-11-15
Magical Drop Yurutto|DSiW|Puzzle|G-mode|G-mode|0.0|0.00|0.00|0.00|0.00|0.00|2009-07-29
Super Collapse! 3|PSP|Puzzle|Mumbo Jumbo|Mac Play|0.0|0.00|0.00|0.00|0.00|0.00|2007-09-18
Super Columns|GG|Puzzle|Sega|Sega|0.0|0.00|0.00|0.00|0.00|0.00|1995-06-05
Super Lode Runner II (FDS)|NES|Puzzle|Irem Software Engineering|Broderbund|0.0|0.00|0.00|0.00|0.00|0.00|1987-08-25
Micron|PC|Puzzle|Apparition Games|Apparition Games|0.0|0.00|0.00|0.00|0.00|0.00|2014-07-23
The Fidgetts|GB|Puzzle|Jaleco|Game Over Production|0.0|0.00|0.00|0.00|0.00|0.00|1997-10-01
The Great Waldo Search|NES|Puzzle|THQ|Radiance|0.0|0.00|0.00|0.00|0.00|0.00|1992-12-01
Puyo Puyo Fever 2|PS2|Puzzle|Sega|Sonic Team|0.0|0.00|0.00|0.00|0.00|0.00|2005-11-24
Little Inferno|NS|Puzzle|Tomorrow Corporation|Tomorrow Corporation|0.0|0.00|0.00|0.00|0.00|0.00|2017-03-16
Sparkle 2|PS3|Puzzle|10tons Ltd|10tons Ltd|0.0|0.00|0.00|0.00|0.00|0.00|2014-11-26
Shapo|DSiW|Puzzle|TikGames|Creat Studios|0.0|0.00|0.00|0.00|0.00|0.00|2011-03-21
Project Gotham Racing|XB|Racing|Microsoft|Bizarre Creations|8.4|0.00|0.00|0.00|0.00|0.00|2001-11-14
Sqong|XBL|Puzzle|Microsoft|Mexond|0.0|0.00|0.00|0.00|0.00|0.00|2009-05-21
BallisticNG|PC|Racing|Neognosis|Neognosis|0.0|0.00|0.00|0.00|0.00|0.00|2018-12-14
Big Bumpin'|XB|Racing|King Games|Blitz Games|6.3|0.00|0.00|0.00|0.00|0.00|2006-11-19
Tesserae|GG|Puzzle|GameTek|Eurocom Entertainment Software|0.0|0.00|0.00|0.00|0.00|0.00|1993-01-01
Battle Cross|SNES|Racing|Imagineer|Imagineer|0.0|0.00|0.00|0.00|0.00|0.00|1994-12-09
Legend of Raven|PS4|Misc|Nicalis|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-01-01
Toys|PS|Puzzle|Phoenix Games|The Code Monkeys|0.0|0.00|0.00|0.00|0.00|0.00|2003-01-01
Troddlers|SNES|Puzzle|Seika|Atod|0.0|0.00|0.00|0.00|0.00|0.00|1993-10-01
City Racer|PC|Racing|Ubisoft|Ubisoft|0.0|0.00|0.00|0.00|0.00|0.00|2003-06-30
Clash King V201|DS|Racing|Genterprise|Genterprise|0.0|0.00|0.00|0.00|0.00|0.00|2009-09-17
Classic Car Racing|PC|Racing|1C Company|X-Bow Software|0.0|0.00|0.00|0.00|0.00|0.00|2010-01-22
Legend of Raven|PSV|Misc|Nicalis|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-01-01
VEMPIRE|PSN|Puzzle|Impressions Games|Impressionware SRL|0.0|0.00|0.00|0.00|0.00|0.00|2009-10-21
Voodoo Dice|WW|Puzzle|Ubisoft|Exkee|0.0|0.00|0.00|0.00|0.00|0.00|2010-05-31
Cruis'n Exotica|GB|Racing|Midway Games|Crawfish Interactive|0.0|0.00|0.00|0.00|0.00|0.00|2000-11-06
Crusty Demons|PS2|Racing|Deep Silver|Climax Group|0.0|0.00|0.00|0.00|0.00|0.00|2006-11-24
Crystal Spear remake|XBL|Racing|Microsoft|former|0.0|0.00|0.00|0.00|0.00|0.00|2009-09-02
Monster Hunter Freedom 2|PSV|Misc|Capcom|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2009-06-23
Zuma Deluxe|XBL|Puzzle|Microsoft|Oberon Media|7.4|0.00|0.00|0.00|0.00|0.00|2005-11-22
Burnin' Rubber|PSN|Racing|Unknown|G1M2, LLC|0.0|0.00|0.00|0.00|0.00|0.00|2010-06-22
F-1 GP|3DO|Racing|Pony Canyon|Pony Canyon|0.0|0.00|0.00|0.00|0.00|0.00|1995-10-28
F-1 Pilot|PCE|Racing|Pack-In-Video|Pack-In-Video|0.0|0.00|0.00|0.00|0.00|0.00|1989-03-23
F-Zero X|VC|Racing|Nintendo|Nintendo EAD|6.8|0.00|0.00|0.00|0.00|0.00|2007-06-26
Fastest Lap|GB|Racing|Vap|KID Corporation|0.0|0.00|0.00|0.00|0.00|0.00|1992-02-01
Pac-Man|Int|Puzzle|Atarisoft|Atari|0.0|0.00|0.00|0.00|0.00|0.00|1983-01-01
Never Future|WinP|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-03-05
Mario Kart: Double Dash!!|GC|Racing|Nintendo|Nintendo EAD|8.5|0.00|0.00|0.00|0.00|0.00|2003-11-17
Micro Machines 2: Turbo Tournament|SNES|Racing|Ocean|Codemasters|0.0|0.00|0.00|0.00|0.00|0.00|1996-02-22
Procyon|PC|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-02-26
Burnout Paradise|All|Racing|Electronic Arts|Criterion Games|0.0|0.00|0.00|0.00|0.00|0.00|2008-01-22
Destruction Derby|PS|Racing|Psygnosis|Reflections Interactive|0.0|0.00|0.00|0.00|0.00|0.00|1995-11-01
Monster Trucks Nitro 2|PC|Racing|Miniclip.com|RedLynx|0.0|0.00|0.00|0.00|0.00|0.00|2010-04-05
Monster Trux Extreme: Arena Edition|PS2|Racing|Phoenix Games|Data Design Interactive|0.0|0.00|0.00|0.00|0.00|0.00|2006-01-01
Monster Trux Extreme: Offroad Edition|PS2|Racing|Metro 3D|Data Design Interactive|0.0|0.00|0.00|0.00|0.00|0.00|2005-03-25
Project A16 (Atelier)|PS3|Misc|Gust|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-06-26
AiRace|DSiW|Racing|Qubic Games|No Way Studios|0.0|0.00|0.00|0.00|0.00|0.00|2010-04-12
AiRace: Tunnel|DSiW|Racing|Qubic Games|No Way Studio|0.0|0.00|0.00|0.00|0.00|0.00|2010-01-25
Need for Speed: Most Wanted 5-1-0|PSN|Racing|Electronic Arts|EA Canada|7.4|0.00|0.00|0.00|0.00|0.00|2009-09-30
Need for Speed: Nitro-X|DSiW|Racing|Electronic Arts|Electronic Arts|0.0|0.00|0.00|0.00|0.00|0.00|2010-11-15
Need for Speed: Porsche Unleashed|PC|Racing|Electronic Arts|EA Canada|0.0|0.00|0.00|0.00|0.00|0.00|2000-03-22
Pokosuka Racing|WW|Racing|Recom|Recom|0.0|0.00|0.00|0.00|0.00|0.00|2010-03-16
Street Racer|PC|Racing|Ubisoft|Vivid Image|0.0|0.00|0.00|0.00|0.00|0.00|1997-05-08
Final Lap|NES|Racing|Namco|Namco|0.0|0.00|0.00|0.00|0.00|0.00|1988-08-12
Suzuki Alstare Extreme Racing|DC|Racing|Ubisoft|Criterion Games|6.0|0.00|0.00|0.00|0.00|0.00|1999-11-16
Rage Runner|OSX|Misc|Plug In Digital|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-05-16
Gran Turismo 5 Prologue Spec III|PS3|Racing|Polyphony Digital|Polyphony Digital|0.0|0.00|0.00|0.00|0.00|0.00|2008-10-30
Mobius Drive|WW|Racing|Jorudan|Jorudan Co.|0.0|0.00|0.00|0.00|0.00|0.00|2009-07-14
TNN Motor Sports Hardcore 4x4|SAT|Racing|ASC Games|Gremlin Interactive|0.0|0.00|0.00|0.00|0.00|0.00|1996-01-01
TNN Motor Sports Hardcore 4x4|PSN|Racing|Sony Computer Entertainment|Gremlin Interactive|0.0|0.00|0.00|0.00|0.00|0.00|2010-04-01
TNT Racers|PSN|Racing|DTP Entertainment|Keen Games|0.0|0.00|0.00|0.00|0.00|0.00|2011-02-23
NASCAR Legends|PC|Racing|Sierra Entertainment|Papyrus|0.0|0.00|0.00|0.00|0.00|0.00|1999-10-31
Street Outlaws 2: Winner Takes All|NS|Racing|GameMill Entertainment|Team6 Game Studios|0.0|0.00|0.00|0.00|0.00|0.00|2021-09-21
Pole Position|5200|Racing|Atari|Namco|0.0|0.00|0.00|0.00|0.00|0.00|1983-01-01
Crysis|XBL|Shooter|Electronic Arts|Crytek|8.2|0.00|0.00|0.00|0.00|0.00|2011-10-04
